,babynysiis,perc_female,perc_male,gender
10329,PRANAT,50.0,50.0,N
10330,SANDLAR,0.0,100.0,M
10331,ZALAT,100.0,0.0,F
10332,JASAG,100.0,0.0,F
10333,ORLANDR,100.0,0.0,F
10334,TACYS,100.0,0.0,F
10335,TACYR,100.0,0.0,F
10336,NYN,100.0,0.0,F
10337,TRAJAN,0.0,100.0,M
10338,MAYL,100.0,0.0,F
10339,RANANAT,100.0,0.0,F
10340,LANAS,100.0,0.0,F
10341,ENGALBAD,0.0,100.0,M
10342,RAVNAT,50.0,50.0,N
10343,DARAND,100.0,0.0,F
10344,RHADAR,50.0,50.0,N
10345,ALAP,0.0,100.0,M
10346,MARANAR,100.0,0.0,F
10347,ALFRAD,69.23,30.77,F
10348,CYANAT,100.0,0.0,F
10349,OSBARN,0.0,100.0,M
10350,JANALC,100.0,0.0,F
10351,CATSAJ,0.0,100.0,M
10352,PRANCACARL,0.0,100.0,M
10353,HALAR,71.43,28.569999999999997,F
10354,DARANC,14.29,85.71000000000002,M
10355,DARATS,100.0,0.0,F
10356,FATANASAR,100.0,0.0,F
10357,EDNAND,0.0,100.0,M
10358,LANBR,0.0,100.0,M
10359,RASY,82.35,17.650000000000006,F
10360,NATHR,100.0,0.0,F
10361,GRYSY,100.0,0.0,F
10362,BYLY,50.0,50.0,N
10363,OSNAN,0.0,100.0,M
10364,BYAN,33.33,66.67,M
10365,TANAY,87.5,12.5,F
10366,INGANAR,0.0,100.0,M
10367,JANPATAR,0.0,100.0,M
10368,PARADAS,100.0,0.0,F
10369,GLARAD,100.0,0.0,F
10370,CASYAS,0.0,100.0,M
10371,ZALNADAN,100.0,0.0,F
10372,HYDAR,0.0,100.0,M
10373,BAGDAN,50.0,50.0,N
10374,AJANG,0.0,100.0,M
10375,AVANTAC,100.0,0.0,F
10376,GADLAC,0.0,100.0,M
10377,MALCY,66.67,33.33,F
10378,ARTR,100.0,0.0,F
10379,ARTAT,100.0,0.0,F
10380,WARAN,42.86,57.14,M
10381,DANTAV,10.0,90.0,M
10382,IAVAN,100.0,0.0,F
10383,NANT,100.0,0.0,F
10384,TYLARJ,100.0,0.0,F
10385,ESBAN,0.0,100.0,M
10386,SARABH,0.0,100.0,M
10387,HANALASABATH,100.0,0.0,F
10388,PRAJAN,0.0,100.0,M
10389,ISYAN,100.0,0.0,F
10390,CAGAR,0.0,100.0,M
10391,VARTNAR,0.0,100.0,M
10392,IB,50.0,50.0,N
10393,ALRAT,100.0,0.0,F
10394,APRAL,90.91,9.090000000000003,F
10395,VACTARJR,0.0,100.0,M
10396,YASATAC,0.0,100.0,M
10397,ZANAR,56.79,43.21,F
10398,EAGY,100.0,0.0,F
10399,CLYAD,0.0,100.0,M
10400,ORAD,100.0,0.0,F
10401,IGNAT,25.0,75.0,M
10402,JAVARJR,0.0,100.0,M
10403,TRYLAR,0.0,100.0,M
10404,NARALAGH,100.0,0.0,F
10405,ENRAC,18.18,81.82,M
10406,CACWAD,0.0,100.0,M
10407,USBALD,0.0,100.0,M
10408,DAL,56.31,43.69,F
10409,VANTRAC,100.0,0.0,F
10410,CATHALAN,100.0,0.0,F
10411,BARCHY,100.0,0.0,F
10412,FRADN,100.0,0.0,F
10413,FAXY,100.0,0.0,F
10414,CACANG,0.0,100.0,M
10415,ANJALAT,100.0,0.0,F
10416,MARTALY,100.0,0.0,F
10417,SARBARN,0.0,100.0,M
10418,ZANG,40.0,60.0,M
10419,ALNATR,100.0,0.0,F
10420,ENPR,100.0,0.0,F
10421,MCLAR,0.0,100.0,M
10422,CLANAG,100.0,0.0,F
10423,ELASAN,80.95,19.05,F
10424,OLG,66.67,33.33,F
10425,SANCHRASTAFAR,0.0,100.0,M
10426,CATWAN,0.0,100.0,M
10427,GALCHRAST,0.0,100.0,M
10428,ZADAN,9.38,90.62,M
10429,NANAN,45.45,54.55,M
10430,FRASC,0.0,100.0,M
10431,TANLANG,0.0,100.0,M
10432,MARD,71.43,28.569999999999997,F
10433,RJY,0.0,100.0,M
10434,LARDAN,100.0,0.0,F
10435,CANPAGN,100.0,0.0,F
10436,BRANDAL,53.33,46.67,F
10437,ARNADR,100.0,0.0,F
10438,HAGAP,0.0,100.0,M
10439,CYAC,100.0,0.0,F
10440,SANTAV,72.73,27.27,F
10441,CHRASTAFARAN,0.0,100.0,M
10442,LACLY,100.0,0.0,F
10443,MCH,0.0,100.0,M
10444,JAVANTY,0.0,100.0,M
10445,ADALNAR,100.0,0.0,F
10446,SANAN,66.67,33.33,F
10447,DAFAT,83.33,16.67,F
10448,CARDAN,47.37,52.63,M
10449,NATAJ,100.0,0.0,F
10450,UDACACW,0.0,100.0,M
10451,IVAL,63.64,36.36,F
10452,ENATAR,0.0,100.0,M
10453,OLAPALAN,50.0,50.0,N
10454,NYLAN,75.0,25.0,F
10455,BALGAN,0.0,100.0,M
10456,CAFANANTANY,0.0,100.0,M
10457,EFAS,0.0,100.0,M
10458,CLARAT,100.0,0.0,F
10459,OCAS,0.0,100.0,M
10460,JATANAL,0.0,100.0,M
10461,ANVY,0.0,100.0,M
10462,LAGANS,100.0,0.0,F
10463,JAYANG,50.0,50.0,N
10464,CHRASATAN,0.0,100.0,M
10465,HARLATH,0.0,100.0,M
10466,JANAVAR,100.0,0.0,F
10467,TRAFAL,0.0,100.0,M
10468,CADAST,100.0,0.0,F
10469,TYLARGRAC,100.0,0.0,F
10470,ARCHY,50.0,50.0,N
10471,HARSARAT,100.0,0.0,F
10472,ATLAN,100.0,0.0,F
10473,CANSLAR,25.0,75.0,M
10474,ORANAL,0.0,100.0,M
10475,ALNANS,0.0,100.0,M
10476,DANARGAS,0.0,100.0,M
10477,NANARAN,0.0,100.0,M
10478,MYSY,100.0,0.0,F
10479,ANJALAL,50.0,50.0,N
10480,EALAT,100.0,0.0,F
10481,DAFAL,14.29,85.71000000000002,M
10482,PASCAL,50.0,50.0,N
10483,QWANAS,100.0,0.0,F
10484,CASTAT,0.0,100.0,M
10485,MARAJAS,100.0,0.0,F
10486,JANANTY,0.0,100.0,M
10487,RASYL,100.0,0.0,F
10488,TRAVAS,100.0,0.0,F
10489,JARS,80.0,20.0,F
10490,SACHSAD,100.0,0.0,F
10491,RACHSAR,100.0,0.0,F
10492,ANTANAN,20.0,80.0,M
10493,TRYAN,80.0,20.0,F
10494,TYJAN,0.0,100.0,M
10495,HASALN,100.0,0.0,F
10496,VALRY,66.67,33.33,F
10497,DYTAN,25.0,75.0,M
10498,PALC,0.0,100.0,M
10499,TARLAS,100.0,0.0,F
10500,RATAND,100.0,0.0,F
10501,BYNTAN,0.0,100.0,M
10502,LAGHL,100.0,0.0,F
10503,GWANDY,100.0,0.0,F
10504,BANFAD,0.0,100.0,M
10505,RADAN,52.73,47.27,F
10506,PALAR,66.67,33.33,F
10507,BLANDY,100.0,0.0,F
10508,YASN,75.0,25.0,F
10509,NATHAN,0.0,100.0,M
10510,QATAN,25.0,75.0,M
10511,CHRASTAFARLY,0.0,100.0,M
10512,AGASTH,0.0,100.0,M
10513,GRACY,88.89,11.11,F
10514,MAJANT,100.0,0.0,F
10515,LC,0.0,100.0,M
10516,VANSAD,0.0,100.0,M
10517,YALANDAR,100.0,0.0,F
10518,JANAFAF,100.0,0.0,F
10519,ORCAD,100.0,0.0,F
10520,DALNANAC,100.0,0.0,F
10521,TRACAL,100.0,0.0,F
10522,NACYB,100.0,0.0,F
10523,ADABAL,66.67,33.33,F
10524,RAVANSANAN,100.0,0.0,F
10525,CANDRAG,0.0,100.0,M
10526,NARANJAN,50.0,50.0,N
10527,OLDAR,0.0,100.0,M
10528,LANGX,100.0,0.0,F
10529,GARGANTANY,0.0,100.0,M
10530,PAP,40.0,60.0,M
10531,SAND,94.0,6.0,F
10532,RATY,100.0,0.0,F
10533,PRASC,100.0,0.0,F
10534,TYAC,100.0,0.0,F
10535,RANANDAP,50.0,50.0,N
10536,ENSAR,0.0,100.0,M
10537,CARALGAN,100.0,0.0,F
10538,TALAGH,100.0,0.0,F
10539,JATHNAL,0.0,100.0,M
10540,SPRANG,100.0,0.0,F
10541,JANBANAT,100.0,0.0,F
10542,LANAD,15.79,84.21000000000002,M
10543,LAGANT,71.43,28.569999999999997,F
10544,HALARAN,0.0,100.0,M
10545,SACARAN,0.0,100.0,M
10546,WATAS,100.0,0.0,F
10547,CHRASTN,100.0,0.0,F
10548,NADAS,66.67,33.33,F
10549,GRADNARY,100.0,0.0,F
10550,LANDANARY,100.0,0.0,F
10551,CARAND,94.44,5.560000000000002,F
10552,JYCAC,0.0,100.0,M
10553,SARGAT,100.0,0.0,F
10554,CANGAL,0.0,100.0,M
10555,JACAD,20.0,80.0,M
10556,BYCAN,0.0,100.0,M
10557,WANSAR,0.0,100.0,M
10558,SAGAY,77.78,22.22,F
10559,YARNY,0.0,100.0,M
10560,CARBAT,0.0,100.0,M
10561,DASARAN,0.0,100.0,M
10562,PARVATHY,100.0,0.0,F
10563,LACANS,100.0,0.0,F
10564,ISC,0.0,100.0,M
10565,LAGYD,0.0,100.0,M
10566,ATANAS,33.33,66.67,M
10567,LANGDAN,50.0,50.0,N
10568,ILAJ,0.0,100.0,M
10569,SARSAD,100.0,0.0,F
10570,ORVY,0.0,100.0,M
10571,SCATLAD,33.33,66.67,M
10572,DARG,33.33,66.67,M
10573,GALALY,100.0,0.0,F
10574,ADNARAL,0.0,100.0,M
10575,NYALAN,100.0,0.0,F
10576,DARDAN,0.0,100.0,M
10577,IANACAL,0.0,100.0,M
10578,MCR,40.0,60.0,M
10579,SALBY,81.82,18.180000000000007,F
10580,XAVAR,21.43,78.57,M
10581,WALAVAN,100.0,0.0,F
10582,EAR,58.33,41.67,F
10583,HASTAL,100.0,0.0,F
10584,NATARS,100.0,0.0,F
10585,MARCGAS,0.0,100.0,M
10586,DATRY,0.0,100.0,M
10587,MARGARATAN,100.0,0.0,F
10588,ANBARNAG,100.0,0.0,F
10589,BATSAR,100.0,0.0,F
10590,CRADAN,0.0,100.0,M
10591,SADAL,81.25,18.75,F
10592,VARY,100.0,0.0,F
10593,NASRAN,100.0,0.0,F
10594,YCAR,0.0,100.0,M
10595,HARTWAL,0.0,100.0,M
10596,TANGALAR,100.0,0.0,F
10597,CYLAS,100.0,0.0,F
10598,IRJ,100.0,0.0,F
10599,EBAN,41.67,58.33,M
10600,LAGANDR,100.0,0.0,F
10601,TSANAD,100.0,0.0,F
10602,MATAY,0.0,100.0,M
10603,LADY,75.0,25.0,F
10604,JANDR,62.5,37.5,F
10605,ISLARAS,100.0,0.0,F
10606,RABACAL,100.0,0.0,F
10607,RALAD,21.43,78.57,M
10608,DWANDALAN,100.0,0.0,F
10609,SANACW,100.0,0.0,F
10610,LADANT,0.0,100.0,M
10611,ANAR,67.16,32.84,F
10612,SAPAD,40.0,60.0,M
10613,FANTAL,100.0,0.0,F
10614,QANCY,46.15,53.85,M
10615,JAVANT,5.26,94.74,M
10616,JNY,100.0,0.0,F
10617,PARCASAN,0.0,100.0,M
10618,PAXSTAN,0.0,100.0,M
10619,SADR,100.0,0.0,F
10620,NAVDAP,50.0,50.0,N
10621,PRANCADAVAD,0.0,100.0,M
10622,ANACLAT,0.0,100.0,M
10623,YALATS,100.0,0.0,F
10624,JANAV,100.0,0.0,F
10625,TSANAC,100.0,0.0,F
10626,RANLY,75.0,25.0,F
10627,MACALJASAF,0.0,100.0,M
10628,BART,54.55,45.45,F
10629,LASJAN,100.0,0.0,F
10630,RACASTAR,0.0,100.0,M
10631,SALBAJAN,100.0,0.0,F
10632,BARNAST,0.0,100.0,M
10633,STAS,81.82,18.180000000000007,F
10634,JYNAT,100.0,0.0,F
10635,OLABAD,0.0,100.0,M
10636,SANANARY,100.0,0.0,F
10637,CARJ,0.0,100.0,M
10638,AFANS,0.0,100.0,M
10639,HYSTAN,0.0,100.0,M
10640,OHLAN,0.0,100.0,M
10641,GRATCAN,75.0,25.0,F
10642,WATARLY,100.0,0.0,F
10643,BRYLY,80.0,20.0,F
10644,RALAS,100.0,0.0,F
10645,CAGHL,100.0,0.0,F
10646,LACRAT,100.0,0.0,F
10647,ABAC,33.33,66.67,M
10648,MANTAF,0.0,100.0,M
10649,EANAR,33.33,66.67,M
10650,CATRAV,100.0,0.0,F
10651,CRASTAL,94.0,6.0,F
10652,VARDANAN,0.0,100.0,M
10653,SARALY,100.0,0.0,F
10654,GABRALALAXAND,0.0,100.0,M
10655,CASTADY,100.0,0.0,F
10656,WARNAT,100.0,0.0,F
10657,ATY,91.67,8.329999999999998,F
10658,MAFAS,0.0,100.0,M
10659,CASTAR,28.57,71.43,M
10660,XSAVAR,0.0,100.0,M
10661,YARATS,92.86,7.1400000000000015,F
10662,DANDR,49.28,50.72,M
10663,OARTNY,100.0,0.0,F
10664,NASTAJ,100.0,0.0,F
10665,JANASNACAL,0.0,100.0,M
10666,WANFRY,0.0,100.0,M
10667,ALBARTAN,100.0,0.0,F
10668,GRALY,33.33,66.67,M
10669,YN,75.0,25.0,F
10670,VALVAT,83.33,16.67,F
10671,ILAS,100.0,0.0,F
10672,LACASY,100.0,0.0,F
10673,JAXSTAN,0.0,100.0,M
10674,HANALAS,100.0,0.0,F
10675,SRACANTH,0.0,100.0,M
10676,WALAFAD,0.0,100.0,M
10677,JANBAPTAST,0.0,100.0,M
10678,JARAXY,100.0,0.0,F
10679,UCAR,100.0,0.0,F
10680,YARLAT,100.0,0.0,F
10681,ALBANY,66.67,33.33,F
10682,DASC,100.0,0.0,F
10683,EANSTAN,0.0,100.0,M
10684,TWALAGT,100.0,0.0,F
10685,MADRAN,100.0,0.0,F
10686,STAT,100.0,0.0,F
10687,QANCAL,100.0,0.0,F
10688,ARGAT,100.0,0.0,F
10689,LANGLY,50.0,50.0,N
10690,SARWAN,20.0,80.0,M
10691,TARAJ,76.92,23.08,F
10692,DANANTR,0.0,100.0,M
10693,DASTN,0.0,100.0,M
10694,HATAC,100.0,0.0,F
10695,MADASN,100.0,0.0,F
10696,XAL,84.62,15.379999999999995,F
10697,NAVADAD,100.0,0.0,F
10698,MARAXS,100.0,0.0,F
10699,NAYN,50.0,50.0,N
10700,ETANGABRAL,0.0,100.0,M
10701,ARLAS,100.0,0.0,F
10702,HANAF,57.14,42.86,F
10703,RABARTNACAL,0.0,100.0,M
10704,DANYANT,100.0,0.0,F
10705,ENBAD,0.0,100.0,M
10706,ABAJ,50.0,50.0,N
10707,SRAC,100.0,0.0,F
10708,CANGAS,0.0,100.0,M
10709,FANASY,0.0,100.0,M
10710,ANTWYN,0.0,100.0,M
10711,FARNAD,0.0,100.0,M
10712,MANCARAD,100.0,0.0,F
10713,JARCY,100.0,0.0,F
10714,HADVAG,100.0,0.0,F
10715,RASANGAL,100.0,0.0,F
10716,CALASANDR,100.0,0.0,F
10717,FALARAN,0.0,100.0,M
10718,CABAB,100.0,0.0,F
10719,DACSY,100.0,0.0,F
10720,MYS,85.71,14.290000000000004,F
10721,ANAPAL,100.0,0.0,F
10722,DAVANATY,100.0,0.0,F
10723,YALY,100.0,0.0,F
10724,AGANAT,100.0,0.0,F
10725,ASGAN,100.0,0.0,F
10726,IVRY,66.67,33.33,F
10727,DSANAN,0.0,100.0,M
10728,GRANLY,100.0,0.0,F
10729,CHRAL,100.0,0.0,F
10730,FRANCALY,100.0,0.0,F
10731,TARDAR,0.0,100.0,M
10732,CANDAT,100.0,0.0,F
10733,TRAVAND,100.0,0.0,F
10734,INAD,33.33,66.67,M
10735,JAPARDY,100.0,0.0,F
10736,RATVAC,33.33,66.67,M
10737,HAB,72.73,27.27,F
10738,STRANG,100.0,0.0,F
10739,BANAC,84.62,15.379999999999995,F
10740,BLADWAN,100.0,0.0,F
10741,DAVANTY,0.0,100.0,M
10742,OTAR,25.0,75.0,M
10743,CARCLAD,50.0,50.0,N
10744,CALATAN,14.29,85.71000000000002,M
10745,MARGAS,61.9,38.1,F
10746,UNBAR,100.0,0.0,F
10747,AHNALAS,100.0,0.0,F
10748,ISACH,0.0,100.0,M
10749,CARBAN,36.84,63.16,M
10750,YANASAL,100.0,0.0,F
10751,ECANBAR,0.0,100.0,M
10752,CALAXY,100.0,0.0,F
10753,LANDAS,100.0,0.0,F
10754,QNAR,0.0,100.0,M
10755,DARADR,100.0,0.0,F
10756,MARTARY,100.0,0.0,F
10757,VARAGN,100.0,0.0,F
10758,ZANADAN,0.0,100.0,M
10759,PAV,100.0,0.0,F
10760,CANGFANG,0.0,100.0,M
10761,LAJAVAN,0.0,100.0,M
10762,GARADAT,100.0,0.0,F
10763,DALWARTH,0.0,100.0,M
10764,JASTANAN,0.0,100.0,M
10765,RASALV,100.0,0.0,F
10766,SANDY,71.43,28.569999999999997,F
10767,UVANC,100.0,0.0,F
10768,EHSAN,0.0,100.0,M
10769,MARTANY,0.0,100.0,M
10770,NCAN,100.0,0.0,F
10771,DRYDAN,0.0,100.0,M
10772,ASLAD,66.67,33.33,F
10773,NAVANT,0.0,100.0,M
10774,TAYANG,0.0,100.0,M
10775,VARTL,0.0,100.0,M
10776,ENAN,64.71,35.290000000000006,F
10777,SALVAST,50.0,50.0,N
10778,NCACANAR,100.0,0.0,F
10779,BATSALAT,100.0,0.0,F
10780,JASABATH,100.0,0.0,F
10781,MADRY,100.0,0.0,F
10782,JABRANDAN,0.0,100.0,M
10783,TALNAN,0.0,100.0,M
10784,CWADW,0.0,100.0,M
10785,ASLALY,100.0,0.0,F
10786,CLAFTAN,40.0,60.0,M
10787,GRACAN,66.67,33.33,F
10788,OBRY,0.0,100.0,M
10789,PATS,100.0,0.0,F
10790,SANY,88.46,11.540000000000004,F
10791,SALS,66.67,33.33,F
10792,MASAB,0.0,100.0,M
10793,CLARSY,100.0,0.0,F
10794,CADABAR,0.0,100.0,M
10795,ERAVAN,0.0,100.0,M
10796,YADATH,100.0,0.0,F
10797,XANDAN,0.0,100.0,M
10798,EALY,80.0,20.0,F
10799,GARSAN,0.0,100.0,M
10800,VARALD,0.0,100.0,M
10801,ARADNY,100.0,0.0,F
10802,DALARANS,0.0,100.0,M
10803,JARAL,26.32,73.68,M
10804,IJANY,100.0,0.0,F
10805,BRYATH,100.0,0.0,F
10806,RYGWAN,0.0,100.0,M
10807,WHANTAR,100.0,0.0,F
10808,ELARAS,100.0,0.0,F
10809,EBARARD,0.0,100.0,M
10810,DAGABART,0.0,100.0,M
10811,FRANCH,50.0,50.0,N
10812,ABANAN,0.0,100.0,M
10813,LASGARARD,0.0,100.0,M
10814,ANGALAR,100.0,0.0,F
10815,EDALAN,100.0,0.0,F
10816,LADANTY,0.0,100.0,M
10817,WANFRAD,33.33,66.67,M
10818,NAVADH,0.0,100.0,M
10819,NASTASJ,100.0,0.0,F
10820,ZANTAG,0.0,100.0,M
10821,JASTANACAL,0.0,100.0,M
10822,SARAB,60.0,40.0,F
10823,EB,33.33,66.67,M
10824,LAFASTAR,50.0,50.0,N
10825,ANADAT,100.0,0.0,F
10826,MYSAL,100.0,0.0,F
10827,TARAV,0.0,100.0,M
10828,CARLS,66.67,33.33,F
10829,CANBARLY,90.0,10.0,F
10830,ELABATH,100.0,0.0,F
10831,CANBRLY,100.0,0.0,F
10832,DAJANARY,100.0,0.0,F
10833,CYG,0.0,100.0,M
10834,IRLAND,100.0,0.0,F
10835,INACANT,0.0,100.0,M
10836,MABAL,90.91,9.090000000000003,F
10837,LARLY,100.0,0.0,F
10838,PASALY,100.0,0.0,F
10839,GWLADY,100.0,0.0,F
10840,ANASTAT,100.0,0.0,F
10841,ADHRAT,0.0,100.0,M
10842,LALAD,14.29,85.71000000000002,M
10843,NARFLAT,0.0,100.0,M
10844,CLARAC,88.89,11.11,F
10845,DAGALD,0.0,100.0,M
10846,MATARAN,0.0,100.0,M
10847,OSANAC,50.0,50.0,N
10848,SAPFAR,100.0,0.0,F
10849,ZAD,69.23,30.77,F
10850,RBAC,100.0,0.0,F
10851,YAGNAR,100.0,0.0,F
10852,SANBATH,0.0,100.0,M
10853,WACALY,50.0,50.0,N
10854,ONSL,0.0,100.0,M
10855,DARSAL,40.0,60.0,M
10856,ACHRAF,0.0,100.0,M
10857,GANBAT,0.0,100.0,M
10858,EPAFANY,100.0,0.0,F
10859,BYANC,100.0,0.0,F
10860,CANTY,54.55,45.45,F
10861,FANWY,0.0,100.0,M
10862,ALGY,33.33,66.67,M
10863,ITASC,100.0,0.0,F
10864,NARCAT,100.0,0.0,F
10865,CHRASANT,100.0,0.0,F
10866,JARALDAN,100.0,0.0,F
10867,DATWAN,0.0,100.0,M
10868,ELASATH,100.0,0.0,F
10869,LATLATAN,0.0,100.0,M
10870,CARLAL,40.0,60.0,M
10871,RASAR,52.94,47.06,F
10872,OLAND,40.0,60.0,M
10873,LACHLAN,33.33,66.67,M
10874,ICAD,50.0,50.0,N
10875,GARAR,0.0,100.0,M
10876,MADAGAN,100.0,0.0,F
10877,DALNARC,0.0,100.0,M
10878,ALVAD,50.0,50.0,N
10879,MANAV,33.33,66.67,M
10880,ELVAT,100.0,0.0,F
10881,MARJ,85.71,14.290000000000004,F
10882,MALACSN,100.0,0.0,F
10883,BANGANAN,0.0,100.0,M
10884,MACHAL,100.0,0.0,F
10885,ALASN,100.0,0.0,F
10886,BLASY,100.0,0.0,F
10887,CLARABATH,100.0,0.0,F
10888,EWAL,50.0,50.0,N
10889,BRANCLY,66.67,33.33,F
10890,SARV,60.0,40.0,F
10891,CARVAT,100.0,0.0,F
10892,RADJAN,100.0,0.0,F
10893,FRANAN,20.0,80.0,M
10894,ANALAN,95.24,4.760000000000005,F
10895,ARANJACAB,0.0,100.0,M
10896,ALACJ,100.0,0.0,F
10897,PRANATAV,0.0,100.0,M
10898,PANTH,0.0,100.0,M
10899,PRACSAL,100.0,0.0,F
10900,RANAGH,100.0,0.0,F
10901,MARJAR,100.0,0.0,F
10902,WALANGTAN,0.0,100.0,M
10903,VANJ,100.0,0.0,F
10904,WACAP,100.0,0.0,F
10905,YASNAND,100.0,0.0,F
10906,PAVATR,100.0,0.0,F
10907,BAFR,100.0,0.0,F
10908,MALSAN,100.0,0.0,F
10909,LAFRANC,66.67,33.33,F
10910,NATSAC,100.0,0.0,F
10911,FYDAN,66.67,33.33,F
10912,XABAR,0.0,100.0,M
10913,NARWAD,0.0,100.0,M
10914,SABH,0.0,100.0,M
10915,FANY,81.25,18.75,F
10916,VALN,83.33,16.67,F
10917,YAJAN,50.0,50.0,N
10918,TRANF,0.0,100.0,M
10919,LATANAD,0.0,100.0,M
10920,LYTH,0.0,100.0,M
10921,DASLAN,100.0,0.0,F
10922,DAVAGHN,0.0,100.0,M
10923,DATR,85.71,14.290000000000004,F
10924,BALVAN,66.67,33.33,F
10925,ELAV,75.0,25.0,F
10926,ZR,100.0,0.0,F
10927,BRAGAN,50.0,50.0,N
10928,LASAND,100.0,0.0,F
10929,VYAN,50.0,50.0,N
10930,LAPY,100.0,0.0,F
10931,AYAN,75.0,25.0,F
10932,SALB,90.0,10.0,F
10933,JANSAN,30.43,69.57,M
10934,DANASC,0.0,100.0,M
10935,RASAC,81.25,18.75,F
10936,TARNAD,0.0,100.0,M
10937,VANASANARY,100.0,0.0,F
10938,VANASTAR,100.0,0.0,F
10939,YARAR,100.0,0.0,F
10940,GAFAL,100.0,0.0,F
10941,ANS,47.06,52.94,M
10942,ANLY,100.0,0.0,F
10943,NATYJ,100.0,0.0,F
10944,OBS,0.0,100.0,M
10945,PRAS,75.0,25.0,F
10946,SABRY,90.91,9.090000000000003,F
10947,JANARGAN,0.0,100.0,M
10948,RACNAN,50.0,50.0,N
10949,CALTAN,11.76,88.24,M
10950,LTAN,100.0,0.0,F
10951,ABDALWAD,0.0,100.0,M
10952,ASTAN,40.0,60.0,M
10953,UNAS,50.0,50.0,N
10954,CSAR,50.0,50.0,N
10955,LASY,86.67,13.329999999999998,F
10956,ARNSTAD,0.0,100.0,M
10957,TARNYN,0.0,100.0,M
10958,VASTAR,50.0,50.0,N
10959,BRANSFAD,0.0,100.0,M
10960,WATSAN,0.0,100.0,M
10961,JASAND,100.0,0.0,F
10962,TACAB,0.0,100.0,M
10963,YATHSAR,100.0,0.0,F
10964,LYAD,0.0,100.0,M
10965,BARLAGH,0.0,100.0,M
10966,SARAT,94.23,5.769999999999996,F
10967,BASCANB,0.0,100.0,M
10968,TANS,85.71,14.290000000000004,F
10969,WALBARN,11.11,88.89,M
10970,YASNANY,0.0,100.0,M
10971,ARABATH,100.0,0.0,F
10972,BRADAN,19.05,80.95,M
10973,EVARAL,50.0,50.0,N
10974,ZAND,80.0,20.0,F
10975,EBAC,100.0,0.0,F
10976,EGBAD,0.0,100.0,M
10977,ELAF,66.67,33.33,F
10978,BYL,77.78,22.22,F
10979,QYAN,50.0,50.0,N
10980,JCAR,33.33,66.67,M
10981,WARATH,0.0,100.0,M
10982,BARAS,50.0,50.0,N
10983,BALAJAN,100.0,0.0,F
10984,ANYALY,100.0,0.0,F
10985,EVANGALY,100.0,0.0,F
10986,OLAVAGRAC,100.0,0.0,F
10987,CADLY,0.0,100.0,M
10988,EFT,100.0,0.0,F
10989,ABAGALNARY,100.0,0.0,F
10990,RASASAL,100.0,0.0,F
10991,MAL,78.44,21.56,F
10992,TAJN,100.0,0.0,F
10993,IAN,67.86,32.14,F
10994,CAPALAD,50.0,50.0,N
10995,QATNAN,0.0,100.0,M
10996,DAJANAL,100.0,0.0,F
10997,MAVAN,62.5,37.5,F
10998,JAHNY,0.0,100.0,M
10999,DNATR,0.0,100.0,M
11000,NACANDR,50.0,50.0,N
11001,SARN,82.35,17.650000000000006,F
11002,URAND,100.0,0.0,F
11003,DJ,50.0,50.0,N
11004,TANAS,94.44,5.560000000000002,F
11005,STATLAR,0.0,100.0,M
11006,ZAYAN,50.0,50.0,N
11007,UCAL,0.0,100.0,M
11008,TSAV,100.0,0.0,F
11009,YARAL,68.0,32.0,F
11010,DASANARY,100.0,0.0,F
11011,SAFAP,50.0,50.0,N
11012,ELARAN,66.67,33.33,F
11013,TARANAC,100.0,0.0,F
11014,ALASABATH,100.0,0.0,F
11015,ECAR,0.0,100.0,M
11016,MARTANJR,0.0,100.0,M
11017,TARBAN,0.0,100.0,M
11018,JASCARAT,50.0,50.0,N
11019,MARAPAT,100.0,0.0,F
11020,CRYSAN,0.0,100.0,M
11021,ANBAR,81.25,18.75,F
11022,WANCASTAR,0.0,100.0,M
11023,ESTABAN,25.0,75.0,M
11024,GARSANAR,100.0,0.0,F
11025,RACH,0.0,100.0,M
11026,STAFANACAL,0.0,100.0,M
11027,DAVAD,20.0,80.0,M
11028,SANCARALY,100.0,0.0,F
11029,SADRATAL,100.0,0.0,F
11030,TARASAT,100.0,0.0,F
11031,DAFANT,13.04,86.96000000000002,M
11032,ERVY,25.0,75.0,M
11033,VARGAN,77.78,22.22,F
11034,APASTAL,0.0,100.0,M
11035,HARTFAD,0.0,100.0,M
11036,TANALY,75.0,25.0,F
11037,MARANY,100.0,0.0,F
11038,ZADRAC,0.0,100.0,M
11039,EATH,0.0,100.0,M
11040,JASAFJAN,0.0,100.0,M
11041,XYLY,100.0,0.0,F
11042,GRAVAL,50.0,50.0,N
11043,DARALD,0.0,100.0,M
11044,FALDANG,0.0,100.0,M
11045,BRASYL,100.0,0.0,F
11046,TAFAG,0.0,100.0,M
11047,GALATH,0.0,100.0,M
11048,BARACAT,50.0,50.0,N
11049,PYTN,100.0,0.0,F
11050,IFT,100.0,0.0,F
11051,ETALNY,100.0,0.0,F
11052,VARAC,16.67,83.33,M
11053,PAGAN,100.0,0.0,F
11054,ONATY,50.0,50.0,N
11055,ANATAS,100.0,0.0,F
11056,ALAR,97.5,2.5,F
11057,CARAB,25.0,75.0,M
11058,AHBLAS,0.0,100.0,M
11059,CANAG,100.0,0.0,F
11060,CACYL,100.0,0.0,F
11061,MASANT,100.0,0.0,F
